muni_code,muni_name,pref_code,base_url,procurement_url,detection_method,confidence,score,page_title,kw_count,has_recent
011002,札幌市,01,https://www.city.sapporo.jp/,https://www.city.sapporo.jp/zaisei/keiyaku-kanri/index.html,homepage_link,high,10,入札・契約／札幌市,4,True
012025,函館市,01,https://www.city.hakodate.hokkaido.jp/,https://www.city.hakodate.hokkaido.jp/tag/%E3%83%97%E3%83%AD%E3%83%9D%E3%83%BC%E3%82%B6%E3%83%AB/,db_title_dir,high,10,プロポーザル | 函館市,4,True
012033,小樽市,01,https://www.city.otaru.lg.jp/,https://www.city.otaru.lg.jp/docs/2026022700092/,homepage_link,high,10,小樽市地域おこし協力隊募集及び受入業務 公募型プロポーザルについて | 小樽市,5,True
012041,旭川市,01,https://www.city.asahikawa.hokkaido.jp/,https://www.city.asahikawa.hokkaido.jp/500/565/index.html,homepage_link,high,7,入札・契約 | 旭川市,3,False
012050,室蘭市,01,https://www.city.muroran.lg.jp/,https://www.city.muroran.lg.jp/administration/?category=75,homepage_link,high,10,入札・契約｜行政・まちづくり｜室蘭市,10,True
012068,釧路市,01,https://www.city.kushiro.lg.jp/,https://www.city.kushiro.lg.jp/sangyou/nyuusatsu/index.html,homepage_link,high,10,入札・契約｜釧路市ホームページ,10,True
012076,帯広市,01,https://www.city.obihiro.hokkaido.jp/,https://www.city.obihiro.hokkaido.jp/sangyo/keiyaku/,db_url_path_dir,high,7,入札・契約｜ 帯広市ホームページ 十勝,6,False
012084,北見市,01,https://www.city.kitami.lg.jp/,https://www.city.kitami.lg.jp/administration/news/,db_title_dir,high,7,お知らせ | 北見市,3,True
012092,夕張市,01,https://www.city.yubari.lg.jp/,https://www.city.yubari.lg.jp/site/nyusatsu/,homepage_link,high,10,入札・契約情報トップページ - メロンのまち 北海道夕張市ホームページ,8,True
012106,岩見沢市,01,https://www.city.iwamizawa.hokkaido.jp/,https://www.city.iwamizawa.hokkaido.jp/sangyo_business/nyusatsu_keiyaku/index.html,homepage_link,high,10,入札・契約／岩見沢市ホームページ,5,True
012114,網走市,01,https://www.city.abashiri.hokkaido.jp/,https://www.city.abashiri.hokkaido.jp/life/5/26/,homepage_link,high,10,入札・契約 - 網走市公式サイト,7,True
012122,留萌市,01,https://www.e-rumoi.jp/,https://www.e-rumoi.jp/keiyaku/,db_url_path_dir,high,10,総務部 契約課 - 留萌市ホームページ,5,True
012130,苫小牧市,01,https://www.city.tomakomai.hokkaido.jp/,https://www.city.tomakomai.hokkaido.jp/kenko/kosodate/jidofukushi/hitorioya/gakusyuupuropo2021.html,homepage_link,high,8,令和8年度苫小牧市ひとり親家庭学習支援事業東部及び西部会場運営委託業務に係る公募型プロポーザルの実施について｜北海道苫小牧市,2,True
012131,苫小牧市,01,https://www.city.tomakomai.hokkaido.jp/,https://www.city.tomakomai.hokkaido.jp/kenko/kosodate/jidofukushi/hitorioya/gakusyuupuropo2021.html,homepage_link,high,8,令和8年度苫小牧市ひとり親家庭学習支援事業東部及び西部会場運営委託業務に係る公募型プロポーザルの実施について｜北海道苫小牧市,2,True
012149,稚内市,01,https://www.city.wakkanai.hokkaido.jp/,https://www.city.wakkanai.hokkaido.jp/sangyo/nyusatsukeiyaku/,homepage_link,high,10,入札・契約・検査 | 北海道稚内市,6,True
012157,美唄市,01,https://www.city.bibai.hokkaido.jp/,https://www.city.bibai.hokkaido.jp/life/4/,homepage_link,high,10,契約・産業・都市整備 - 美唄市ホームページ,9,True
012165,芦別市,01,https://www.city.ashibetsu.hokkaido.jp/,https://www.city.ashibetsu.hokkaido.jp/shisei/bukyoku/zaiseika/keiyaku/,db_url_path_dir,high,10,契約管財係 - 芦別市,7,True
012173,江別市,01,https://www.city.ebetsu.hokkaido.jp/,https://www.city.ebetsu.hokkaido.jp/life/2/21/,homepage_link,high,10,入札・契約 ｜ 北海道江別市公式ホームページ,6,True
012181,赤平市,01,https://www.city.akabira.hokkaido.jp/,https://www.city.akabira.hokkaido.jp/docs/7668.html,homepage_link,high,10,赤平市財務・人事給与関連システム整備業務に係る公募型プロポーザルの実施について - 北海道赤平市,4,True
012190,紋別市,01,https://mombetsu.jp/,https://mombetsu.jp/business/?category=51,homepage_link,high,10,入札・契約｜産業・ビジネス｜紋別市,8,True
012203,士別市,01,https://www.city.shibetsu.lg.jp/,https://www.city.shibetsu.lg.jp/soshikikarasagasu/zaiseika/keiyakukanzaikakari/,db_url_path_dir,high,10,契約管財係／士別市ホームページ,9,True
012211,名寄市,01,https://www.city.nayoro.lg.jp/,,not_found,low,0,,0,False
012220,三笠市,01,https://www.city.mikasa.hokkaido.jp/,https://www.city.mikasa.hokkaido.jp/hotnews/category/393.html,homepage_link,high,7,工事入札参加資格 | 三笠市,4,False
012238,根室市,01,https://www.city.nemuro.hokkaido.jp/,https://www.city.nemuro.hokkaido.jp/lifeinfo/sangyou_jigyousha/nyusatsujouhou/,db_url_path_dir,high,10,入札情報／朝日にいちばん近い街,6,True
012246,千歳市,01,https://www.city.chitose.lg.jp/,https://www.city.chitose.lg.jp/c60/1002743/index.html,homepage_link,high,10,入札・契約情報｜北海道千歳市公式ウェブサイト,10,True
012254,滝川市,01,https://www.city.takikawa.hokkaido.jp/,,not_found,low,0,,0,False
012262,砂川市,01,https://www.city.sunagawa.hokkaido.jp/,https://www.city.sunagawa.hokkaido.jp/shisei/news/2025-0416-1627-23.html,homepage_link,high,8,入札結果をお知らせします｜市政情報｜砂川市ホームページ,2,True
012271,歌志内市,01,https://www.city.utashinai.hokkaido.jp/,https://www.city.utashinai.hokkaido.jp/hotnews/category/156.html,homepage_link,high,8,地域限定型一般競争入札情報 | 北海道歌志内市,2,True
012289,深川市,01,https://www.city.fukagawa.lg.jp/,https://www.city.fukagawa.lg.jp/cms/ik75k40000009o4v.html,homepage_link,high,10,入札・指定管理者 | 産業・ビジネス | 北海道深川市,9,True
012297,富良野市,01,https://www.city.furano.hokkaido.jp/,https://www.city.furano.hokkaido.jp/life/docs/1075044.html,homepage_link,high,10,令和7年度・8年度 入札参加資格者名簿 - 富良野市,5,True
012301,登別市,01,https://www.city.noboribetsu.lg.jp/,https://www.city.noboribetsu.lg.jp/article/2026031600017/,homepage_link,high,10,登別市庁舎等電話設備更新業務委託に係る公募型プロポーザルの実施について | 登別市,3,True
012319,恵庭市,01,https://www.city.eniwa.hokkaido.jp/,https://www.city.eniwa.hokkaido.jp/kurashi/sangyo_business/nyusatsujoho/,db_url_path_dir,high,10,入札情報／恵庭市ホームページ,5,True
012335,伊達市,01,https://www.city.date.hokkaido.jp/,https://www.city.date.hokkaido.jp/hotnews/category/113.html,homepage_link,high,10,入札・契約 | 北海道伊達市,4,True
012343,北広島市,01,https://www.city.kitahiroshima.hokkaido.jp/,https://www.city.kitahiroshima.hokkaido.jp/hotnews/category/32.html,homepage_link,high,10,入札・契約 | 産業・しごと | 北海道北広島市,7,True
012351,石狩市,01,https://www.city.ishikari.hokkaido.jp/,https://www.city.ishikari.hokkaido.jp/sangyo/keiyaku/,db_url_path_dir,high,10,入札・契約・プロポーザル｜北海道石狩市公式ホームページ,9,True
012360,北斗市,01,https://www.city.hokuto.hokkaido.jp/index.html,https://www.city.hokuto.hokkaido.jp/shigoto/nyusatsu/,db_url_path_dir,high,10,入札・契約 - 北斗市,9,True
013030,当別町,01,https://www.town.tobetsu.hokkaido.jp/,https://www.town.tobetsu.hokkaido.jp/life/2/19/,db_title_dir,high,10,入札・契約情報 - 当別町公式ホームページ - 札幌至近の自然あふれるまち,7,True
013048,新篠津村,01,https://www.vill.shinshinotsu.hokkaido.jp/,https://www.vill.shinshinotsu.hokkaido.jp/hotnews/category/53.html,homepage_link,high,7,入札・契約 | 北海道新篠津村,6,False
013315,松前町,01,https://www.town.matsumae.hokkaido.jp/,https://www.town.matsumae.hokkaido.jp/hotnews/category/113.html,homepage_link,high,10,入札等｜北海道松前町,4,True
013323,福島町,01,https://www.town.fukushima.hokkaido.jp/,https://www.town.fukushima.hokkaido.jp/%e7%94%ba%e6%94%bf%e6%83%85%e5%a0%b1/%e5%85%a5%e6%9c%ad/,db_title_dir,high,10,入札 |,6,True
013331,知内町,01,https://www.town.shiriuchi.hokkaido.jp/,https://www.town.shiriuchi.hokkaido.jp/chosei/nyusatsu/,homepage_link,high,8,入札・契約｜北海道知内町,2,True
013340,木古内町,01,https://www.town.kikonai.hokkaido.jp/,https://www.town.kikonai.hokkaido.jp/gyosei/nyusatsu/,homepage_link,high,10,入札・契約｜北海道木古内町,5,True
013374,七飯町,01,https://www.town.nanae.hokkaido.jp/,https://www.town.nanae.hokkaido.jp/hotnews/category/256.html,homepage_link,high,10,入札・契約 | 北海道七飯町,4,True
013439,鹿部町,01,https://www.town.shikabe.lg.jp/,https://www.town.shikabe.lg.jp/shigoto_sangyo/nyusatsu_keiyaku/,db_url_path_dir,high,10,入札・契約／鹿部町,5,True
013455,森町,01,https://www.town.hokkaido-mori.lg.jp/,https://www.town.hokkaido-mori.lg.jp/soshiki/keiyakukanri/uriharai/2800.html,homepage_link,high,7,町有地の売払い／北海道森町 -北海道で唯一の「まち」-,3,True
013463,八雲町,01,https://www.town.yakumo.lg.jp/,https://www.town.yakumo.lg.jp/soshiki/kouen/zyouyou6.html,homepage_link,high,8,令和8年3月30日入札（乗用芝刈機売払い）（公園緑地推進室所管） - 八雲町公式サイト｜太平洋と日本海、二つの海をもつ町,2,True
013471,長万部町,01,https://www.town.oshamambe.lg.jp/index.php,https://www.town.oshamambe.lg.jp/soshiki/7/593.html,db_title,high,8,障がい者就労施設等からの物品等調達方針 - 長万部町ホームページ,2,True
013617,江差町,01,https://www.hokkaido-esashi.jp/,https://www.hokkaido-esashi.jp/modules/chousei/category0004.html,homepage_link,high,10,江差町公式ホームページ（北海道檜山） - 入札・契約情報,6,True
013625,上ノ国町,01,https://www.town.kaminokuni.lg.jp/,https://www.town.kaminokuni.lg.jp/hotnews/category/156.html,db_title,high,10,入札・契約 | 北海道上ノ国町,6,True
013633,厚沢部町,01,https://www.town.assabu.lg.jp/index.php,https://www.town.assabu.lg.jp/page/9077.html,db_title,high,10,令和8・9年度物品・役務等競争入札参加資格申請の受付について - 素敵な過疎のまち 北海道厚沢部町（あっさぶちょう）公式ホームページ（建設水道課）,9,True
013641,乙部町,01,https://www.town.otobe.lg.jp/,https://www.town.otobe.lg.jp/section/kensetsu/diu5g10000000vda.html,homepage_link,high,7,令和7年度建設工事等発注予定情報（更新） | 北海道乙部町,5,True
013676,奥尻町,01,https://www.town.okushiri.lg.jp/,https://www.town.okushiri.lg.jp/hotnews/category/184.html,homepage_link,high,7,入札参加資格申請等について | 北海道奥尻町,4,False
013706,今金町,01,https://www.town.imakane.lg.jp/,https://www.town.imakane.lg.jp/gyousei/gyouseiinfo/nyuusatsu/,db_url_path_dir,high,7,入札・契約 | 今金町 行政情報,7,False
013714,せたな町,01,https://www.town.setana.lg.jp/,https://www.town.setana.lg.jp/news/post_1946.html,homepage_link,high,8,入札結果（令和７年度） | お知らせ | せたな町公式サイト － 北海道久遠郡せたな町,2,True
013919,島牧村,01,https://www.vill.shimamaki.lg.jp/,,not_found,low,0,,0,False
013927,寿都町,01,http://www.town.suttu.lg.jp/,http://www.town.suttu.lg.jp/town/,db_title_dir,high,7,寿都町 | 町政,4,True
013935,黒松内町,01,http://www.kuromatsunai.com/,http://kuromatsunai-news.sblo.jp/article/191145571.html,homepage_link,low,1,ߘaVEWNxDQiR\̎tɂ: ̂m点,0,True
013943,蘭越町,01,https://www.town.rankoshi.hokkaido.jp/,https://www.town.rankoshi.hokkaido.jp/administration/town/category/?category=57,db_title,high,8,入札｜行政情報｜蘭越町,2,True
013951,ニセコ町,01,https://www.town.niseko.lg.jp/,https://www.town.niseko.lg.jp/chosei/zaisei/,homepage_link,high,10,財政・契約 | 町政・まちづくり | 北海道ニセコ町,6,True
013960,真狩村,01,https://www.vill.makkari.lg.jp/,https://www.vill.makkari.lg.jp/gyosei/nyusatsu/,homepage_link,high,10,入札情報 | 行政情報 | 北海道 真狩村,3,True
013978,留寿都村,01,https://www.vill.rusutsu.lg.jp/,https://www.vill.rusutsu.lg.jp/hotnews/detail/00003637.html,db_title,high,10,令和7・8年度 競争入札参加資格審査申請の手続きについて | 北海道留寿都村,6,True
013986,喜茂別町,01,https://www.town.kimobetsu.hokkaido.jp/,https://www.town.kimobetsu.hokkaido.jp/town/category/?category=90,homepage_link,high,10,入札・契約 | 喜茂別町,5,True
013994,京極町,01,https://www.town-kyogoku.jp/,https://www.town-kyogoku.jp/life/4/19/66/,homepage_link,high,10,入札 - 北海道京極町公式ホームページ,5,True
014001,倶知安町,01,https://www.town.kutchan.hokkaido.jp/,https://www.town.kutchan.hokkaido.jp/work-industry/Bidding_contract_infomation/,homepage_link,high,7,入札・契約情報 | しごと・産業 | 倶知安町,4,False
014010,共和町,01,https://www.town.kyowa.hokkaido.jp/,https://www.town.kyowa.hokkaido.jp/administration/?category=51,homepage_link,high,10,入札・契約｜町政情報｜共和町,5,True
014028,岩内町,01,https://www.town.iwanai.hokkaido.jp/,https://www.town.iwanai.hokkaido.jp/%e7%94%ba%e6%94%bf%e6%83%85%e5%a0%b1/%e5%85%a5%e6%9c%ad%e6%83%85%e5%a0%b1-2/,homepage_link,high,10,入札情報│岩内町公式HP,4,True
014036,泊村,01,https://www.vill.tomari.hokkaido.jp/,https://www.vill.tomari.hokkaido.jp/docs/5876.html,homepage_link,high,8,令和7年度 入札結果 - 泊村公式ホームページ - Tomari Village,2,True
014044,神恵内村,01,https://www.vill.kamoenai.hokkaido.jp/,https://www.vill.kamoenai.hokkaido.jp/hotnews/category/166.html,db_title,high,10,契約・入札 | 北海道神恵内村（Kamoenai Village）,5,True
014052,積丹町,01,https://www.town.shakotan.lg.jp/,https://www.town.shakotan.lg.jp/contents/-1-2.html,db_title,high,10,令和７年度及び令和８年度競争入札参加資格審査申請（随時申請）について - 積丹町役場,4,True
014060,古平町,01,https://www.town.furubira.lg.jp/,https://www.town.furubira.lg.jp/construction/,homepage_link,high,7,建設・産業｜北海道古平町オフィシャルホームページ,4,True
014079,仁木町,01,https://www.town.niki.hokkaido.jp/,https://www.town.niki.hokkaido.jp/biz/index.html,homepage_link,high,7,事業者のかたへ ｜仁木町,5,True
014087,余市町,01,https://www.town.yoichi.hokkaido.jp/,https://www.town.yoichi.hokkaido.jp/sangyou/keiyaku/,db_url_path_dir,high,10,契約・入札｜産業・経済・まちづくり｜北海道余市町ホームページ,6,True
014095,赤井川村,01,https://www.akaigawa.com/,https://www.akaigawa.com/kurashi/%e4%bb%a4%e5%92%8c%ef%bc%95%e3%83%bb%ef%bc%96%e5%b9%b4%e5%ba%a6%e8%b5%a4%e4%ba%95%e5%b7%9d%e6%9d%91%e5%bb%ba%e8%a8%ad%e5%b7%a5%e4%ba%8b%e7%ad%89%e5%85%a5%e6%9c%ad%e5%8f%82%e5%8a%a0%e8%b3%87%e6%a0%bc/,db_title_dir,high,10,令和７・８年度赤井川村建設工事等入札参加資格審査申請について | くらしの情報 | 人と自然が育む美しい村 赤井川村 &#8211; 人と自然が育む美しい村 赤井川村,6,True
014230,南幌町,01,https://www.town.nanporo.hokkaido.jp/,https://www.town.nanporo.hokkaido.jp/topics/politics/p47991/,homepage_link,high,10,特定建設工事共同企業体の入札参加資格申請について（準工業用地等整備工事（第１工区））,5,True
014249,奈井江町,01,https://www.town.naie.hokkaido.jp/,https://www.town.naie.hokkaido.jp/work/info/,homepage_link,high,10,入札・契約 | 仕事・産業 | 健康と福祉のまち 北海道奈井江町ホームページ,7,True
014257,上砂川町,01,https://town.kamisunagawa.hokkaido.jp/,https://town.kamisunagawa.hokkaido.jp/sangyo_kanko/nyusatsu_keiyaku/,db_url_path_dir,high,5,入札・契約／北海道上砂川町 公式ホームページ,2,False
014273,由仁町,01,https://www.town.yuni.lg.jp/,https://www.town.yuni.lg.jp/newstopics/4387,homepage_link,high,10,障がい者就労施設等からの優先調達について &#8211; 由仁町,4,True
014281,長沼町,01,https://www.maoi-net.jp/,https://www.maoi-net.jp/gyosei/nyusatsu/,homepage_link,high,10,入札情報｜北海道長沼町[まおいネット],3,True
014290,栗山町,01,https://www.town.kuriyama.hokkaido.jp/,https://www.town.kuriyama.hokkaido.jp/soshiki/47/34088.html,homepage_link,high,10,令和8・9年度競争入札参加資格の申請 - 栗山町公式ホームページ,7,True
014303,月形町,01,https://www.town.tsukigata.hokkaido.jp/,https://www.town.tsukigata.hokkaido.jp/page/4021.html,db_title,high,10,令和7年度から令和10年度競争入札参加資格申請について - 月形町ホームページ（総務課）,6,True
014311,浦臼町,01,https://www.town.urausu.hokkaido.jp/,https://www.town.urausu.hokkaido.jp/kurashi/,db_title_dir,medium,3,くらし・行政｜浦臼町公式ホームページ,1,True
014320,新十津川町,01,https://www.town.shintotsukawa.lg.jp/,https://www.town.shintotsukawa.lg.jp/hotnews/category/215.html,db_title,high,10,入札・契約 | 北海道新十津川町,7,True
014338,妹背牛町,01,https://www.town.moseushi.hokkaido.jp/,https://www.town.moseushi.hokkaido.jp/news/,db_title_dir,high,7,お知らせ・新着情報｜妹背牛町,3,True
014346,秩父別町,01,https://www.town.chippubetsu.hokkaido.jp/,https://www.town.chippubetsu.hokkaido.jp/category/single.html?category=work&content_category=73,homepage_link,high,8,入札・契約｜しごと・産業｜秩父別町,2,True
014362,雨竜町,01,https://www.town.uryu.hokkaido.jp/,https://www.town.uryu.hokkaido.jp/docs/3824.html,homepage_link,high,10,入札公示用設計書閲覧について - 北海道雨竜町,6,True
014370,北竜町,01,http://www.town.hokuryu.hokkaido.jp/,http://www.town.hokuryu.hokkaido.jp/tyousei/auction/,homepage_link,high,8,ネットオークション入札 | 北竜町,2,True
014389,沼田町,01,https://www.town.numata.hokkaido.jp/,https://www.town.numata.hokkaido.jp/section/kensetu/copy_of_copy_of_copy_of_copy_of_copy_of_copy_of_copy_of_copy_of_copy_of_copy_of_copy_of_h0opp1120000006jr5.html,homepage_link,high,10,北海道沼田町｜ 沼田町地域限定型一般競争入札公告（沼田小学校体育館空調設備工事）について,6,True
014524,鷹栖町,01,https://www.town.takasu.hokkaido.jp/,https://www.town.takasu.hokkaido.jp/page/1070.html,db_title,high,10,電子契約の導入 - 鷹栖町公式ホームページ（建設水道課）,3,True
014532,東神楽町,01,https://www.town.higashikagura.lg.jp/,https://www.town.higashikagura.lg.jp/c1_town/nyusatsu/,db_url_path_dir,high,10,入札・プロポーザル情報 - 東神楽町,7,True
014540,当麻町,01,https://town.tohma.hokkaido.jp/,https://www.town.tohma.hokkaido.jp/notice,db_title_dir,high,7,お知らせ | 当麻町,3,True
014559,比布町,01,https://www.town.pippu.hokkaido.jp/,https://www.town.pippu.hokkaido.jp/cms/section/kensetsu/a2vj230000000p6b.html,homepage_link,high,10,北海道比布町｜ 令和7年度入札の結果,5,True
014567,愛別町,01,https://www.town.aibetsu.hokkaido.jp/,https://www.town.aibetsu.hokkaido.jp/07/01/03/521,homepage_link,high,10,入札関係書式ダウンロード | 愛別町,6,True
014575,上川町,01,https://www.town.hokkaido-kamikawa.lg.jp/,https://www.town.hokkaido-kamikawa.lg.jp/category/gyosei/index.html,homepage_link,high,7,行政情報 | 北海道上川町,6,True
014583,東川町,01,https://town.higashikawa.hokkaido.jp/,,not_found,low,0,,0,False
014591,美瑛町,01,https://town.biei.hokkaido.jp/,https://town.biei.hokkaido.jp/administration/bidding/,homepage_link,high,10,入札・契約｜北海道美瑛町,6,True
014605,上富良野町,01,https://www.town.kamifurano.hokkaido.jp/,https://www.town.kamifurano.hokkaido.jp/index.php?id=3747,db_title,high,10,北海道上富良野町公式（行政）ホームページ｜電子契約について,6,True
014613,中富良野町,01,https://www.town.nakafurano.lg.jp/,https://www.town.nakafurano.lg.jp/hotnews/detail/00000108.html,homepage_link,high,10,入札結果について | 北海道中富良野町,7,True
014621,南富良野町,01,https://www.town.minamifurano.hokkaido.jp/,https://www.town.minamifurano.hokkaido.jp/kurashi-info/%e5%85%a5%e6%9c%ad%e4%ba%88%e5%ae%9a%e3%83%bb%e7%b5%90%e6%9e%9c%e4%b8%80%e8%a6%a7/,homepage_link,high,10,南富良野町 - 入札 |,5,True
014630,占冠村,01,https://www.vill.shimukappu.lg.jp/,https://www.vill.shimukappu.lg.jp/shimukappu/section/kensetsu/e2be5g0000000hxj.html,homepage_link,high,10,令和8年度（中間年）競争入札参加資格審査申請について【郵送のみ受付※村内業者は持参可】 | 建設課 | 北海道占冠村,4,True
014648,和寒町,01,https://www.town.wassamu.hokkaido.jp/,https://www.town.wassamu.hokkaido.jp/health-welfare/welfare/%e5%92%8c%e5%af%92%e7%94%ba%e5%84%aa%e5%85%88%e8%aa%bf%e9%81%94%e6%96%b9%e9%87%9d%e3%81%ab%e3%81%a4%e3%81%84%e3%81%a6/,db_title_dir,high,8,和寒町 保健福祉課 &raquo; 和寒町優先調達方針について,2,True
014656,剣淵町,01,https://www.town.kembuchi.hokkaido.jp/wp-content/cache/all//index.html,https://www.town.kembuchi.hokkaido.jp/%e4%bb%a4%e5%92%8c%ef%bc%97%e3%83%bb%ef%bc%98%e5%b9%b4%e5%ba%a6%e6%8c%87%e5%90%8d%e7%ab%b6%e4%ba%89%e5%85%a5%e6%9c%ad%e5%8f%82%e5%8a%a0%e8%b3%87%e6%a0%bc%e5%af%a9%e6%9f%bb%e7%94%b3%e8%ab%8b%e3%80%80-2/,db_title_dir,high,10,絵本の里けんぶち町/人・夢・大地 やさしさ奏でる 絵本の里けんぶち - 令和７・８年度指名競争入札参加資格審査申請 定時受付について |,7,True
014680,下川町,01,https://www.town.shimokawa.hokkaido.jp/,,not_found,low,0,,0,False
014699,美深町,01,http://www.town.bifuka.hokkaido.jp/,http://www.town.bifuka.hokkaido.jp/cms/section/soumu/copy_of_copy_of_kanzai.html,homepage_link,high,10,北海道美深町｜ 令和7・8年度 建設工事等競争入札参加資格申請の受付について,7,True
014702,音威子府村,01,https://www.vill.otoineppu.hokkaido.jp/,https://www.vill.otoineppu.hokkaido.jp/gyousei/nyusatsu/,db_url_path_dir,high,8,入札情報｜行政情報｜音威子府村,1,True
014710,中川町,01,https://www.town.nakagawa.hokkaido.jp/,https://www.town.nakagawa.hokkaido.jp/section/kikakuzaisei/,db_title_dir,high,7,総務課 | 部署別コンテンツ | 中川町,4,True
014729,幌加内町,01,https://www.town.horokanai.hokkaido.jp/,https://www.town.horokanai.hokkaido.jp/archives/35491,homepage_link,high,7,3/31 入札閲覧資料（上下水道1、4～６） &#8211; 幌加内町,3,False
014818,増毛町,01,https://www.town.mashike.hokkaido.jp/,https://www.town.mashike.hokkaido.jp/division/syoubou/newsroom/detail_1773492752.html,homepage_link,high,8,令和8年度半自動体外式除細動器一式購入事業 一般競争入札について(消防本部) | 増毛町,2,True
014826,小平町,01,https://www.town.obira.hokkaido.jp/,https://www.town.obira.hokkaido.jp/hotnews/detail/00004078.html,homepage_link,high,10,第1回競争入札のご案内（指名） | 北海道小平町,5,True
014834,苫前町,01,http://www.town.tomamae.lg.jp/,http://www.town.tomamae.lg.jp/category/lg6iib0000000k4s.html,homepage_link,high,7,事業者向け情報 | 風車の町 | 北海道苫前町,4,True
014842,羽幌町,01,https://www.town.haboro.lg.jp/,https://www.town.haboro.lg.jp/jigyousya/denshikeiyaku.html,db_url_path,high,10,電子契約について｜事業者向け情報｜羽幌町,3,True
014850,初山別村,01,https://www.vill.shosanbetsu.lg.jp/,https://www.vill.shosanbetsu.lg.jp/gyosei/nyusatsu/,homepage_link,high,8,入札｜北海道初山別村,2,True
014869,遠別町,01,https://www.town.embetsu.hokkaido.jp/,https://www.town.embetsu.hokkaido.jp/c60/,db_title_dir,high,7,行政・まちづくり - 北海道遠別町,5,True
014877,天塩町,01,https://www.teshiotown.hokkaido.jp/,https://www.teshiotown.hokkaido.jp/?page_id=10686,homepage_link,high,10,入札・契約情報 &#8211; 北海道天塩町,6,True
015113,猿払村,01,https://www.vill.sarufutsu.hokkaido.jp/,https://www.vill.sarufutsu.hokkaido.jp/hotnews/detail/00002089.html,db_title,high,8,猿払村障がい者就労施設等からの物品調達推進方針の策定及び調達実績について | 北海道猿払村,2,True
015121,浜頓別町,01,http://www.town.hamatonbetsu.hokkaido.jp/,http://www.town.hamatonbetsu.hokkaido.jp/category/?category=56,homepage_link,high,10,入札・調達 | 浜頓別町,6,True
015130,中頓別町,01,https://www.town.nakatombetsu.hokkaido.jp/,https://www.town.nakatombetsu.hokkaido.jp/bunya/59888/,db_title_dir,high,8,入札情報（産業課） - 中頓別町,2,True
015148,枝幸町,01,https://www.esashi.jp/,https://www.esashi.jp/industry/bid/r04kensetsukoji.html,homepage_link,high,7,令和8年度の建設工事等の発注見通しと参加資格者名簿の公表について | 枝幸町 ESASHI TOWN,8,True
015164,豊富町,01,https://www.town.toyotomi.hokkaido.jp/,https://www.town.toyotomi.hokkaido.jp/biz/a7cug60000002rwg.html,homepage_link,high,5,入札情報 | 仕事・産業 | 北海道豊富町,2,False
015172,礼文町,01,https://www.town.rebun.hokkaido.jp/,https://www.town.rebun.hokkaido.jp/hotnews/category/115.html,homepage_link,high,10,入札・契約 | 北海道礼文町,5,True
015180,利尻町,01,https://www.town.rishiri.hokkaido.jp/2s_index.htm,,not_found,low,0,,0,False
015199,利尻富士町,01,https://www.town.rishirifuji.hokkaido.jp/rishirifuji/,https://www.town.rishirifuji.hokkaido.jp/rishirifuji/1552.htm,db_title,high,7,郵便及び持参方法による入札の執行について（新型コロナウイルスの感染防止対策）利尻富士町,4,False
015202,幌延町,01,https://www.town.horonobe.lg.jp/,https://www.town.horonobe.lg.jp/www4/section/sangyo/le009f000001qdaa.html,homepage_link,high,10,建設工事等の入札・見積合せについて | 北海道幌延町,3,True
015431,美幌町,01,https://www.town.bihoro.hokkaido.jp/,https://www.town.bihoro.hokkaido.jp/life/4/19/87/,homepage_link,high,10,入札・契約 | 美幌町公式ホームページ,5,True
015440,津別町,01,https://www.town.tsubetsu.hokkaido.jp/,https://www.town.tsubetsu.hokkaido.jp/kurashi_tetsuzuki/jogesuido/1426.html,db_title,medium,3,給水契約の定型約款／つべつ 緑のふるさと 愛林のまち津別町,1,False
015458,斜里町,01,https://www.town.shari.hokkaido.jp/,https://www.town.shari.hokkaido.jp/choseijoho/,db_title_dir,high,7,町政情報／斜里町,5,True
015466,清里町,01,https://www.town.kiyosato.hokkaido.jp/,https://www.town.kiyosato.hokkaido.jp/administration/?category=59,homepage_link,high,10,入札・契約｜行政情報｜清里町,6,True
015474,小清水町,01,https://www.town.koshimizu.hokkaido.jp/,https://www.town.koshimizu.hokkaido.jp/hotnews/category/128.html,homepage_link,high,10,入札・契約 | 北海道小清水町,6,True
015490,訓子府町,01,https://www.town.kunneppu.hokkaido.jp/,https://www.town.kunneppu.hokkaido.jp/life/jyogesuido/kyuusui_keiyaku.html,db_url_path,high,5,給水契約の定型約款 - 訓子府町ホームページ,1,False
015504,置戸町,01,https://www.town.oketo.hokkaido.jp/,https://www.town.oketo.hokkaido.jp/shigoto_sangyo/nyusatsu/,homepage_link,high,8,入札結果・契約関係 | 仕事・産業 | 置戸町役場,2,True
015520,佐呂間町,01,https://www.town.saroma.hokkaido.jp/,https://www.town.saroma.hokkaido.jp/kakuka/kensetsuka/2025-1031-1541-16.html,db_title,high,10,競争入札参加資格審査申請受付｜各課からのお知らせ｜佐呂間町,6,True
015555,遠軽町,01,https://engaru.jp/,https://engaru.jp/information/?cat=36,homepage_link,high,7,町政情報 | 遠軽町,5,True
015598,湧別町,01,https://www.town.yubetsu.lg.jp/,https://www.town.yubetsu.lg.jp/administration/town/category/?category=20,db_title,high,10,入札・契約｜行政情報｜湧別町,5,True
